cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,espn_match_id_candidate,espn_legacy_match_url_candidate,espn_match_id_verified,espn_match_url_verified,espn_linkage_status,source_search_query,source_url,source_title,published_at_utc,accessed_at_utc,pre_match_verified,coder_id,coder_confidence,pitch_primary_category,batting_ease,pace_seam_support,spin_support,bounce_profile,two_paced_expected,dew_expected,short_paraphrased_note,exclusion_reason
1131278,2018-01-21,United Arab Emirates Tri-Nation Series,multi_team_series,ICC Academy,Dubai,Scotland,United Arab Emirates,1131278,https://www.espncricinfo.com/ci/engine/match/1131278.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""United Arab Emirates"" ""2018-01-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1130741,2018-01-23,Tri-Nation Tournament in Bangladesh,multi_team_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Zimbabwe,1130741,https://www.espncricinfo.com/ci/engine/match/1130741.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Zimbabwe"" ""2018-01-23"" preview pitch conditions",,,,,,,,,,,,,,,,
1131279,2018-01-23,United Arab Emirates Tri-Nation Series,multi_team_series,ICC Academy,Dubai,Scotland,United Arab Emirates,1131279,https://www.espncricinfo.com/ci/engine/match/1131279.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""United Arab Emirates"" ""2018-01-23"" preview pitch conditions",,,,,,,,,,,,,,,,
1130742,2018-01-25,Tri-Nation Tournament in Bangladesh,multi_team_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Sri Lanka,1130742,https://www.espncricinfo.com/ci/engine/match/1130742.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Sri Lanka"" ""2018-01-25"" preview pitch conditions",,,,,,,,,,,,,,,,
1072313,2018-01-26,England tour of Australia and New Zealand,bilateral_series,Adelaide Oval,Unknown,England,Australia,1072313,https://www.espncricinfo.com/ci/engine/match/1072313.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2018-01-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1130743,2018-01-27,Tri-Nation Tournament in Bangladesh,multi_team_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Sri Lanka,Bangladesh,1130743,https://www.espncricinfo.com/ci/engine/match/1130743.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""Bangladesh"" ""2018-01-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1072314,2018-01-28,England tour of Australia and New Zealand,bilateral_series,Perth Stadium,Unknown,England,Australia,1072314,https://www.espncricinfo.com/ci/engine/match/1072314.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2018-01-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1122279,2018-02-01,India tour of South Africa,bilateral_series,Kingsmead,Durban,South Africa,India,1122279,https://www.espncricinfo.com/ci/engine/match/1122279.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2018-02-01"" preview pitch conditions",,,,,,,,,,,,,,,,
1122280,2018-02-04,India tour of South Africa,bilateral_series,SuperSport Park,Centurion,South Africa,India,1122280,https://www.espncricinfo.com/ci/engine/match/1122280.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2018-02-04"" preview pitch conditions",,,,,,,,,,,,,,,,
1122281,2018-02-07,India tour of South Africa,bilateral_series,Newlands,Cape Town,India,South Africa,1122281,https://www.espncricinfo.com/ci/engine/match/1122281.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""South Africa"" ""2018-02-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1122283,2018-02-13,India tour of South Africa,bilateral_series,St George's Park,Port Elizabeth,India,South Africa,1122283,https://www.espncricinfo.com/ci/engine/match/1122283.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""South Africa"" ""2018-02-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1122284,2018-02-16,India tour of South Africa,bilateral_series,SuperSport Park,Centurion,South Africa,India,1122284,https://www.espncricinfo.com/ci/engine/match/1122284.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2018-02-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1115775,2018-02-25,England tour of Australia and New Zealand,bilateral_series,Seddon Park,Hamilton,England,New Zealand,1115775,https://www.espncricinfo.com/ci/engine/match/1115775.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""New Zealand"" ""2018-02-25"" preview pitch conditions",,,,,,,,,,,,,,,,
1115776,2018-02-28,England tour of Australia and New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,England,1115776,https://www.espncricinfo.com/ci/engine/match/1115776.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""England"" ""2018-02-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1115777,2018-03-03,England tour of Australia and New Zealand,bilateral_series,Westpac Stadium,Wellington,England,New Zealand,1115777,https://www.espncricinfo.com/ci/engine/match/1115777.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""New Zealand"" ""2018-03-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1133002,2018-03-06,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Papua New Guinea,Ireland,1133002,https://www.espncricinfo.com/ci/engine/match/1133002.html,,,unverified_candidate,"site:espncricinfo.com ""Papua New Guinea"" ""Ireland"" ""2018-03-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1133003,2018-03-06,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Old Hararians,Harare,West Indies,United Arab Emirates,1133003,https://www.espncricinfo.com/ci/engine/match/1133003.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""United Arab Emirates"" ""2018-03-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1133005,2018-03-06,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Bulawayo Athletic Club,Unknown,Hong Kong,Scotland,1133005,https://www.espncricinfo.com/ci/engine/match/1133005.html,,,unverified_candidate,"site:espncricinfo.com ""Hong Kong"" ""Scotland"" ""2018-03-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1115778,2018-03-07,England tour of Australia and New Zealand,bilateral_series,University Oval,Dunedin,England,New Zealand,1115778,https://www.espncricinfo.com/ci/engine/match/1115778.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""New Zealand"" ""2018-03-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1133007,2018-03-08,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Old Hararians,Harare,Papua New Guinea,West Indies,1133007,https://www.espncricinfo.com/ci/engine/match/1133007.html,,,unverified_candidate,"site:espncricinfo.com ""Papua New Guinea"" ""West Indies"" ""2018-03-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1115779,2018-03-10,England tour of Australia and New Zealand,bilateral_series,Hagley Oval,Christchurch,New Zealand,England,1115779,https://www.espncricinfo.com/ci/engine/match/1115779.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""England"" ""2018-03-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1133010,2018-03-10,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,West Indies,Ireland,1133010,https://www.espncricinfo.com/ci/engine/match/1133010.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Ireland"" ""2018-03-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1133012,2018-03-10,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Queens Sports Club,Bulawayo,Zimbabwe,Hong Kong,1133012,https://www.espncricinfo.com/ci/engine/match/1133012.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Hong Kong"" ""2018-03-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1133019,2018-03-15,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Queens Sports Club,Bulawayo,Scotland,United Arab Emirates,1133019,https://www.espncricinfo.com/ci/engine/match/1133019.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""United Arab Emirates"" ""2018-03-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1133022,2018-03-16,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Zimbabwe,Ireland,1133022,https://www.espncricinfo.com/ci/engine/match/1133022.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Ireland"" ""2018-03-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1133023,2018-03-17,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Old Hararians,Harare,Papua New Guinea,Hong Kong,1133023,https://www.espncricinfo.com/ci/engine/match/1133023.html,,,unverified_candidate,"site:espncricinfo.com ""Papua New Guinea"" ""Hong Kong"" ""2018-03-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1133025,2018-03-18,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Ireland,Scotland,1133025,https://www.espncricinfo.com/ci/engine/match/1133025.html,,,unverified_candidate,"site:espncricinfo.com ""Ireland"" ""Scotland"" ""2018-03-18"" preview pitch conditions",,,,,,,,,,,,,,,,
1133026,2018-03-19,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Zimbabwe,West Indies,1133026,https://www.espncricinfo.com/ci/engine/match/1133026.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""West Indies"" ""2018-03-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1119537,2018-06-13,Australia tour of England,bilateral_series,Kennington Oval,London,Australia,England,1119537,https://www.espncricinfo.com/ci/engine/match/1119537.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""England"" ""2018-06-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1119538,2018-06-16,Australia tour of England,bilateral_series,Sophia Gardens,Cardiff,England,Australia,1119538,https://www.espncricinfo.com/ci/engine/match/1119538.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2018-06-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1119539,2018-06-19,Australia tour of England,bilateral_series,Trent Bridge,Nottingham,England,Australia,1119539,https://www.espncricinfo.com/ci/engine/match/1119539.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2018-06-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1119540,2018-06-21,Australia tour of England,bilateral_series,Riverside Ground,Chester-le-Street,Australia,England,1119540,https://www.espncricinfo.com/ci/engine/match/1119540.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""England"" ""2018-06-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1119541,2018-06-24,Australia tour of England,bilateral_series,Old Trafford,Manchester,Australia,England,1119541,https://www.espncricinfo.com/ci/engine/match/1119541.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""England"" ""2018-06-24"" preview pitch conditions",,,,,,,,,,,,,,,,
1119546,2018-07-12,India tour of Ireland and England,bilateral_series,Trent Bridge,Nottingham,England,India,1119546,https://www.espncricinfo.com/ci/engine/match/1119546.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""India"" ""2018-07-12"" preview pitch conditions",,,,,,,,,,,,,,,,
1142920,2018-07-13,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Pakistan,Zimbabwe,1142920,https://www.espncricinfo.com/ci/engine/match/1142920.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Zimbabwe"" ""2018-07-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1119547,2018-07-14,India tour of Ireland and England,bilateral_series,Lord's,London,England,India,1119547,https://www.espncricinfo.com/ci/engine/match/1119547.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""India"" ""2018-07-14"" preview pitch conditions",,,,,,,,,,,,,,,,
1142921,2018-07-16,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Zimbabwe,Pakistan,1142921,https://www.espncricinfo.com/ci/engine/match/1142921.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Pakistan"" ""2018-07-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1119548,2018-07-17,India tour of Ireland and England,bilateral_series,Headingley,Leeds,India,England,1119548,https://www.espncricinfo.com/ci/engine/match/1119548.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""England"" ""2018-07-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1142923,2018-07-20,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Pakistan,Zimbabwe,1142923,https://www.espncricinfo.com/ci/engine/match/1142923.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Zimbabwe"" ""2018-07-20"" preview pitch conditions",,,,,,,,,,,,,,,,
1142924,2018-07-22,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Pakistan,Zimbabwe,1142924,https://www.espncricinfo.com/ci/engine/match/1142924.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Zimbabwe"" ""2018-07-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1146720,2018-07-22,Bangladesh tour of West Indies and United States of America,bilateral_series,Providence Stadium,Guyana,Bangladesh,West Indies,1146720,https://www.espncricinfo.com/ci/engine/match/1146720.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""West Indies"" ""2018-07-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1146721,2018-07-25,Bangladesh tour of West Indies and United States of America,bilateral_series,Providence Stadium,Guyana,West Indies,Bangladesh,1146721,https://www.espncricinfo.com/ci/engine/match/1146721.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Bangladesh"" ""2018-07-25"" preview pitch conditions",,,,,,,,,,,,,,,,
1146722,2018-07-28,Bangladesh tour of West Indies and United States of America,bilateral_series,"Warner Park, Basseterre",St Kitts,Bangladesh,West Indies,1146722,https://www.espncricinfo.com/ci/engine/match/1146722.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""West Indies"" ""2018-07-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1142584,2018-07-29,South Africa tour of Sri Lanka,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Sri Lanka,South Africa,1142584,https://www.espncricinfo.com/ci/engine/match/1142584.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""South Africa"" ""2018-07-29"" preview pitch conditions",,,,,,,,,,,,,,,,
1142585,2018-08-01,South Africa tour of Sri Lanka,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Sri Lanka,South Africa,1142585,https://www.espncricinfo.com/ci/engine/match/1142585.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""South Africa"" ""2018-08-01"" preview pitch conditions",,,,,,,,,,,,,,,,
1142586,2018-08-05,South Africa tour of Sri Lanka,bilateral_series,Pallekele International Cricket Stadium,Unknown,South Africa,Sri Lanka,1142586,https://www.espncricinfo.com/ci/engine/match/1142586.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Sri Lanka"" ""2018-08-05"" preview pitch conditions",,,,,,,,,,,,,,,,
1142588,2018-08-12,South Africa tour of Sri Lanka,bilateral_series,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,South Africa,1142588,https://www.espncricinfo.com/ci/engine/match/1142588.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""South Africa"" ""2018-08-12"" preview pitch conditions",,,,,,,,,,,,,,,,
1154649,2018-08-30,Asia Cup Qualifiers,qualification_pathway,Kinrara Academy Oval,Kuala Lumpur,United Arab Emirates,Nepal,1154649,https://www.espncricinfo.com/ci/engine/match/1154649.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Nepal"" ""2018-08-30"" preview pitch conditions",,,,,,,,,,,,,,,,
1153243,2018-09-15,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Bangladesh,Sri Lanka,1153243,https://www.espncricinfo.com/ci/engine/match/1153243.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Sri Lanka"" ""2018-09-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1153244,2018-09-16,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Hong Kong,Pakistan,1153244,https://www.espncricinfo.com/ci/engine/match/1153244.html,,,unverified_candidate,"site:espncricinfo.com ""Hong Kong"" ""Pakistan"" ""2018-09-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1153246,2018-09-18,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,India,Hong Kong,1153246,https://www.espncricinfo.com/ci/engine/match/1153246.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Hong Kong"" ""2018-09-18"" preview pitch conditions",,,,,,,,,,,,,,,,
1153247,2018-09-19,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Pakistan,India,1153247,https://www.espncricinfo.com/ci/engine/match/1153247.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""India"" ""2018-09-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1153249,2018-09-21,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Bangladesh,India,1153249,https://www.espncricinfo.com/ci/engine/match/1153249.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""India"" ""2018-09-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1153251,2018-09-23,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Pakistan,India,1153251,https://www.espncricinfo.com/ci/engine/match/1153251.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""India"" ""2018-09-23"" preview pitch conditions",,,,,,,,,,,,,,,,
1153254,2018-09-26,Asia Cup,continental_cup,Sheikh Zayed Stadium,Abu Dhabi,Bangladesh,Pakistan,1153254,https://www.espncricinfo.com/ci/engine/match/1153254.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Pakistan"" ""2018-09-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1153255,2018-09-28,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Bangladesh,India,1153255,https://www.espncricinfo.com/ci/engine/match/1153255.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""India"" ""2018-09-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1144146,2018-09-30,Zimbabwe tour of South Africa,bilateral_series,Diamond Oval,Kimberley,Zimbabwe,South Africa,1144146,https://www.espncricinfo.com/ci/engine/match/1144146.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""South Africa"" ""2018-09-30"" preview pitch conditions",,,,,,,,,,,,,,,,
1144147,2018-10-03,Zimbabwe tour of South Africa,bilateral_series,Mangaung Oval,Bloemfontein,South Africa,Zimbabwe,1144147,https://www.espncricinfo.com/ci/engine/match/1144147.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Zimbabwe"" ""2018-10-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1144148,2018-10-06,Zimbabwe tour of South Africa,bilateral_series,Boland Park,Paarl,Zimbabwe,South Africa,1144148,https://www.espncricinfo.com/ci/engine/match/1144148.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""South Africa"" ""2018-10-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1140381,2018-10-17,England tour of Sri Lanka,bilateral_series,Pallekele International Cricket Stadium,Unknown,Sri Lanka,England,1140381,https://www.espncricinfo.com/ci/engine/match/1140381.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""England"" ""2018-10-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1153635,2018-10-21,Zimbabwe tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Zimbabwe,1153635,https://www.espncricinfo.com/ci/engine/match/1153635.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Zimbabwe"" ""2018-10-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1157754,2018-10-21,West Indies tour of India,bilateral_series,Barsapara Cricket Stadium,Guwahati,West Indies,India,1157754,https://www.espncricinfo.com/ci/engine/match/1157754.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""India"" ""2018-10-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1153636,2018-10-24,Zimbabwe tour of Bangladesh,bilateral_series,Zahur Ahmed Chowdhury Stadium,Chattogram,Zimbabwe,Bangladesh,1153636,https://www.espncricinfo.com/ci/engine/match/1153636.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Bangladesh"" ""2018-10-24"" preview pitch conditions",,,,,,,,,,,,,,,,
1153637,2018-10-26,Zimbabwe tour of Bangladesh,bilateral_series,Zahur Ahmed Chowdhury Stadium,Chattogram,Zimbabwe,Bangladesh,1153637,https://www.espncricinfo.com/ci/engine/match/1153637.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Bangladesh"" ""2018-10-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1157756,2018-10-27,West Indies tour of India,bilateral_series,Maharashtra Cricket Association Stadium,Pune,West Indies,India,1157756,https://www.espncricinfo.com/ci/engine/match/1157756.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""India"" ""2018-10-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1157757,2018-10-29,West Indies tour of India,bilateral_series,Brabourne Stadium,Mumbai,India,West Indies,1157757,https://www.espncricinfo.com/ci/engine/match/1157757.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""West Indies"" ""2018-10-29"" preview pitch conditions",,,,,,,,,,,,,,,,
1157758,2018-11-01,West Indies tour of India,bilateral_series,Greenfield International Stadium,Thiruvananthapuram,West Indies,India,1157758,https://www.espncricinfo.com/ci/engine/match/1157758.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""India"" ""2018-11-01"" preview pitch conditions",,,,,,,,,,,,,,,,
1144986,2018-11-04,South Africa tour of Australia,bilateral_series,Perth Stadium,Unknown,Australia,South Africa,1144986,https://www.espncricinfo.com/ci/engine/match/1144986.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""South Africa"" ""2018-11-04"" preview pitch conditions",,,,,,,,,,,,,,,,
1157378,2018-11-07,New Zealand tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,Pakistan,1157378,https://www.espncricinfo.com/ci/engine/match/1157378.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Pakistan"" ""2018-11-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1144987,2018-11-09,South Africa tour of Australia,bilateral_series,Adelaide Oval,Unknown,Australia,South Africa,1144987,https://www.espncricinfo.com/ci/engine/match/1144987.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""South Africa"" ""2018-11-09"" preview pitch conditions",,,,,,,,,,,,,,,,
1157379,2018-11-09,New Zealand tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,Pakistan,1157379,https://www.espncricinfo.com/ci/engine/match/1157379.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Pakistan"" ""2018-11-09"" preview pitch conditions",,,,,,,,,,,,,,,,
1144988,2018-11-11,South Africa tour of Australia,bilateral_series,Bellerive Oval,Hobart,South Africa,Australia,1144988,https://www.espncricinfo.com/ci/engine/match/1144988.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Australia"" ""2018-11-11"" preview pitch conditions",,,,,,,,,,,,,,,,
1153314,2018-12-09,West Indies tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,West Indies,Bangladesh,1153314,https://www.espncricinfo.com/ci/engine/match/1153314.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Bangladesh"" ""2018-12-09"" preview pitch conditions",,,,,,,,,,,,,,,,
1153315,2018-12-11,West Indies tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,West Indies,1153315,https://www.espncricinfo.com/ci/engine/match/1153315.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""West Indies"" ""2018-12-11"" preview pitch conditions",,,,,,,,,,,,,,,,
1153316,2018-12-14,West Indies tour of Bangladesh,bilateral_series,Sylhet International Cricket Stadium,Sylhet,West Indies,Bangladesh,1153316,https://www.espncricinfo.com/ci/engine/match/1153316.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Bangladesh"" ""2018-12-14"" preview pitch conditions",,,,,,,,,,,,,,,,
1153840,2019-01-03,Sri Lanka tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,Sri Lanka,1153840,https://www.espncricinfo.com/ci/engine/match/1153840.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2019-01-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1153841,2019-01-05,Sri Lanka tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,Sri Lanka,1153841,https://www.espncricinfo.com/ci/engine/match/1153841.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2019-01-05"" preview pitch conditions",,,,,,,,,,,,,,,,
1153842,2019-01-08,Sri Lanka tour of New Zealand,bilateral_series,Saxton Oval,Nelson,New Zealand,Sri Lanka,1153842,https://www.espncricinfo.com/ci/engine/match/1153842.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Sri Lanka"" ""2019-01-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1144997,2019-01-12,India tour of Australia,bilateral_series,Sydney Cricket Ground,Sydney,Australia,India,1144997,https://www.espncricinfo.com/ci/engine/match/1144997.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2019-01-12"" preview pitch conditions",,,,,,,,,,,,,,,,
1144998,2019-01-15,India tour of Australia,bilateral_series,Adelaide Oval,Adelaide,Australia,India,1144998,https://www.espncricinfo.com/ci/engine/match/1144998.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2019-01-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1144999,2019-01-18,India tour of Australia,bilateral_series,Melbourne Cricket Ground,Melbourne,Australia,India,1144999,https://www.espncricinfo.com/ci/engine/match/1144999.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2019-01-18"" preview pitch conditions",,,,,,,,,,,,,,,,
1144156,2019-01-19,Pakistan tour of South Africa,bilateral_series,St George's Park,Port Elizabeth,South Africa,Pakistan,1144156,https://www.espncricinfo.com/ci/engine/match/1144156.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Pakistan"" ""2019-01-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1144157,2019-01-22,Pakistan tour of South Africa,bilateral_series,Kingsmead,Durban,Pakistan,South Africa,1144157,https://www.espncricinfo.com/ci/engine/match/1144157.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""South Africa"" ""2019-01-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1170454,2019-01-25,Nepal tour of United Arab Emirates,bilateral_series,ICC Academy,Dubai,Nepal,United Arab Emirates,1170454,https://www.espncricinfo.com/ci/engine/match/1170454.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""United Arab Emirates"" ""2019-01-25"" preview pitch conditions",,,,,,,,,,,,,,,,
