cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,source_search_query,source_url,source_title,accessed_at_utc,scheduled_start_local,timezone_name,scheduled_start_utc,start_time_status,verifier_id,verification_note,exclusion_reason
1122280,2018-02-04,India tour of South Africa,bilateral_series,SuperSport Park,Centurion,South Africa,India,"""South Africa"" ""India"" ""2018-02-04"" scheduled start time",,,,,,,pending,,,
1122281,2018-02-07,India tour of South Africa,bilateral_series,Newlands,Cape Town,India,South Africa,"""India"" ""South Africa"" ""2018-02-07"" scheduled start time",,,,,,,pending,,,
1122283,2018-02-13,India tour of South Africa,bilateral_series,St George's Park,Port Elizabeth,India,South Africa,"""India"" ""South Africa"" ""2018-02-13"" scheduled start time",,,,,,,pending,,,
1122284,2018-02-16,India tour of South Africa,bilateral_series,SuperSport Park,Centurion,South Africa,India,"""South Africa"" ""India"" ""2018-02-16"" scheduled start time",,,,,,,pending,,,
1115775,2018-02-25,England tour of Australia and New Zealand,bilateral_series,Seddon Park,Hamilton,England,New Zealand,"""England"" ""New Zealand"" ""2018-02-25"" scheduled start time",,,,,,,pending,,,
1115776,2018-02-28,England tour of Australia and New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,England,"""New Zealand"" ""England"" ""2018-02-28"" scheduled start time",,,,,,,pending,,,
1115777,2018-03-03,England tour of Australia and New Zealand,bilateral_series,Westpac Stadium,Wellington,England,New Zealand,"""England"" ""New Zealand"" ""2018-03-03"" scheduled start time",,,,,,,pending,,,
1133002,2018-03-06,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Papua New Guinea,Ireland,"""Papua New Guinea"" ""Ireland"" ""2018-03-06"" scheduled start time",,,,,,,pending,,,
1133003,2018-03-06,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Old Hararians,Harare,West Indies,United Arab Emirates,"""West Indies"" ""United Arab Emirates"" ""2018-03-06"" scheduled start time",,,,,,,pending,,,
1133005,2018-03-06,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Bulawayo Athletic Club,Unknown,Hong Kong,Scotland,"""Hong Kong"" ""Scotland"" ""2018-03-06"" scheduled start time",,,,,,,pending,,,
1115778,2018-03-07,England tour of Australia and New Zealand,bilateral_series,University Oval,Dunedin,England,New Zealand,"""England"" ""New Zealand"" ""2018-03-07"" scheduled start time",,,,,,,pending,,,
1133007,2018-03-08,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Old Hararians,Harare,Papua New Guinea,West Indies,"""Papua New Guinea"" ""West Indies"" ""2018-03-08"" scheduled start time",,,,,,,pending,,,
1115779,2018-03-10,England tour of Australia and New Zealand,bilateral_series,Hagley Oval,Christchurch,New Zealand,England,"""New Zealand"" ""England"" ""2018-03-10"" scheduled start time",,,,,,,pending,,,
1133010,2018-03-10,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,West Indies,Ireland,"""West Indies"" ""Ireland"" ""2018-03-10"" scheduled start time",,,,,,,pending,,,
1133012,2018-03-10,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Queens Sports Club,Bulawayo,Zimbabwe,Hong Kong,"""Zimbabwe"" ""Hong Kong"" ""2018-03-10"" scheduled start time",,,,,,,pending,,,
1133019,2018-03-15,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Queens Sports Club,Bulawayo,Scotland,United Arab Emirates,"""Scotland"" ""United Arab Emirates"" ""2018-03-15"" scheduled start time",,,,,,,pending,,,
1133022,2018-03-16,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Zimbabwe,Ireland,"""Zimbabwe"" ""Ireland"" ""2018-03-16"" scheduled start time",,,,,,,pending,,,
1133023,2018-03-17,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Old Hararians,Harare,Papua New Guinea,Hong Kong,"""Papua New Guinea"" ""Hong Kong"" ""2018-03-17"" scheduled start time",,,,,,,pending,,,
1133025,2018-03-18,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Ireland,Scotland,"""Ireland"" ""Scotland"" ""2018-03-18"" scheduled start time",,,,,,,pending,,,
1133026,2018-03-19,ICC Cricket World Cup Qualifier (ICC Trophy),qualification_pathway,Harare Sports Club,Unknown,Zimbabwe,West Indies,"""Zimbabwe"" ""West Indies"" ""2018-03-19"" scheduled start time",,,,,,,pending,,,
1119537,2018-06-13,Australia tour of England,bilateral_series,Kennington Oval,London,Australia,England,"""Australia"" ""England"" ""2018-06-13"" scheduled start time",,,,,,,pending,,,
1119538,2018-06-16,Australia tour of England,bilateral_series,Sophia Gardens,Cardiff,England,Australia,"""England"" ""Australia"" ""2018-06-16"" scheduled start time",,,,,,,pending,,,
1119539,2018-06-19,Australia tour of England,bilateral_series,Trent Bridge,Nottingham,England,Australia,"""England"" ""Australia"" ""2018-06-19"" scheduled start time",,,,,,,pending,,,
1119540,2018-06-21,Australia tour of England,bilateral_series,Riverside Ground,Chester-le-Street,Australia,England,"""Australia"" ""England"" ""2018-06-21"" scheduled start time",,,,,,,pending,,,
1119541,2018-06-24,Australia tour of England,bilateral_series,Old Trafford,Manchester,Australia,England,"""Australia"" ""England"" ""2018-06-24"" scheduled start time",,,,,,,pending,,,
1119546,2018-07-12,India tour of Ireland and England,bilateral_series,Trent Bridge,Nottingham,England,India,"""England"" ""India"" ""2018-07-12"" scheduled start time",,,,,,,pending,,,
1142920,2018-07-13,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Pakistan,Zimbabwe,"""Pakistan"" ""Zimbabwe"" ""2018-07-13"" scheduled start time",,,,,,,pending,,,
1119547,2018-07-14,India tour of Ireland and England,bilateral_series,Lord's,London,England,India,"""England"" ""India"" ""2018-07-14"" scheduled start time",,,,,,,pending,,,
1142921,2018-07-16,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Zimbabwe,Pakistan,"""Zimbabwe"" ""Pakistan"" ""2018-07-16"" scheduled start time",,,,,,,pending,,,
1119548,2018-07-17,India tour of Ireland and England,bilateral_series,Headingley,Leeds,India,England,"""India"" ""England"" ""2018-07-17"" scheduled start time",,,,,,,pending,,,
1142923,2018-07-20,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Pakistan,Zimbabwe,"""Pakistan"" ""Zimbabwe"" ""2018-07-20"" scheduled start time",,,,,,,pending,,,
1142924,2018-07-22,Pakistan tour of Zimbabwe,bilateral_series,Queens Sports Club,Bulawayo,Pakistan,Zimbabwe,"""Pakistan"" ""Zimbabwe"" ""2018-07-22"" scheduled start time",,,,,,,pending,,,
1146720,2018-07-22,Bangladesh tour of West Indies and United States of America,bilateral_series,Providence Stadium,Guyana,Bangladesh,West Indies,"""Bangladesh"" ""West Indies"" ""2018-07-22"" scheduled start time",,,,,,,pending,,,
1146721,2018-07-25,Bangladesh tour of West Indies and United States of America,bilateral_series,Providence Stadium,Guyana,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2018-07-25"" scheduled start time",,,,,,,pending,,,
1146722,2018-07-28,Bangladesh tour of West Indies and United States of America,bilateral_series,"Warner Park, Basseterre",St Kitts,Bangladesh,West Indies,"""Bangladesh"" ""West Indies"" ""2018-07-28"" scheduled start time",,,,,,,pending,,,
1142584,2018-07-29,South Africa tour of Sri Lanka,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2018-07-29"" scheduled start time",,,,,,,pending,,,
1142585,2018-08-01,South Africa tour of Sri Lanka,bilateral_series,Rangiri Dambulla International Stadium,Unknown,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2018-08-01"" scheduled start time",,,,,,,pending,,,
1142586,2018-08-05,South Africa tour of Sri Lanka,bilateral_series,Pallekele International Cricket Stadium,Unknown,South Africa,Sri Lanka,"""South Africa"" ""Sri Lanka"" ""2018-08-05"" scheduled start time",,,,,,,pending,,,
1142588,2018-08-12,South Africa tour of Sri Lanka,bilateral_series,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2018-08-12"" scheduled start time",,,,,,,pending,,,
1154649,2018-08-30,Asia Cup Qualifiers,qualification_pathway,Kinrara Academy Oval,Kuala Lumpur,United Arab Emirates,Nepal,"""United Arab Emirates"" ""Nepal"" ""2018-08-30"" scheduled start time",,,,,,,pending,,,
1153243,2018-09-15,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Bangladesh,Sri Lanka,"""Bangladesh"" ""Sri Lanka"" ""2018-09-15"" scheduled start time",,,,,,,pending,,,
1153244,2018-09-16,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Hong Kong,Pakistan,"""Hong Kong"" ""Pakistan"" ""2018-09-16"" scheduled start time",,,,,,,pending,,,
1153246,2018-09-18,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,India,Hong Kong,"""India"" ""Hong Kong"" ""2018-09-18"" scheduled start time",,,,,,,pending,,,
1153247,2018-09-19,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Pakistan,India,"""Pakistan"" ""India"" ""2018-09-19"" scheduled start time",,,,,,,pending,,,
1153249,2018-09-21,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Bangladesh,India,"""Bangladesh"" ""India"" ""2018-09-21"" scheduled start time",,,,,,,pending,,,
1153251,2018-09-23,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Pakistan,India,"""Pakistan"" ""India"" ""2018-09-23"" scheduled start time",,,,,,,pending,,,
1153254,2018-09-26,Asia Cup,continental_cup,Sheikh Zayed Stadium,Abu Dhabi,Bangladesh,Pakistan,"""Bangladesh"" ""Pakistan"" ""2018-09-26"" scheduled start time",,,,,,,pending,,,
1153255,2018-09-28,Asia Cup,continental_cup,Dubai International Cricket Stadium,Unknown,Bangladesh,India,"""Bangladesh"" ""India"" ""2018-09-28"" scheduled start time",,,,,,,pending,,,
1144146,2018-09-30,Zimbabwe tour of South Africa,bilateral_series,Diamond Oval,Kimberley,Zimbabwe,South Africa,"""Zimbabwe"" ""South Africa"" ""2018-09-30"" scheduled start time",,,,,,,pending,,,
1144147,2018-10-03,Zimbabwe tour of South Africa,bilateral_series,Mangaung Oval,Bloemfontein,South Africa,Zimbabwe,"""South Africa"" ""Zimbabwe"" ""2018-10-03"" scheduled start time",,,,,,,pending,,,
1144148,2018-10-06,Zimbabwe tour of South Africa,bilateral_series,Boland Park,Paarl,Zimbabwe,South Africa,"""Zimbabwe"" ""South Africa"" ""2018-10-06"" scheduled start time",,,,,,,pending,,,
1140381,2018-10-17,England tour of Sri Lanka,bilateral_series,Pallekele International Cricket Stadium,Unknown,Sri Lanka,England,"""Sri Lanka"" ""England"" ""2018-10-17"" scheduled start time",,,,,,,pending,,,
1153635,2018-10-21,Zimbabwe tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Zimbabwe,"""Bangladesh"" ""Zimbabwe"" ""2018-10-21"" scheduled start time",,,,,,,pending,,,
1157754,2018-10-21,West Indies tour of India,bilateral_series,Barsapara Cricket Stadium,Guwahati,West Indies,India,"""West Indies"" ""India"" ""2018-10-21"" scheduled start time",,,,,,,pending,,,
1153636,2018-10-24,Zimbabwe tour of Bangladesh,bilateral_series,Zahur Ahmed Chowdhury Stadium,Chattogram,Zimbabwe,Bangladesh,"""Zimbabwe"" ""Bangladesh"" ""2018-10-24"" scheduled start time",,,,,,,pending,,,
1153637,2018-10-26,Zimbabwe tour of Bangladesh,bilateral_series,Zahur Ahmed Chowdhury Stadium,Chattogram,Zimbabwe,Bangladesh,"""Zimbabwe"" ""Bangladesh"" ""2018-10-26"" scheduled start time",,,,,,,pending,,,
1157756,2018-10-27,West Indies tour of India,bilateral_series,Maharashtra Cricket Association Stadium,Pune,West Indies,India,"""West Indies"" ""India"" ""2018-10-27"" scheduled start time",,,,,,,pending,,,
1157757,2018-10-29,West Indies tour of India,bilateral_series,Brabourne Stadium,Mumbai,India,West Indies,"""India"" ""West Indies"" ""2018-10-29"" scheduled start time",,,,,,,pending,,,
1157758,2018-11-01,West Indies tour of India,bilateral_series,Greenfield International Stadium,Thiruvananthapuram,West Indies,India,"""West Indies"" ""India"" ""2018-11-01"" scheduled start time",,,,,,,pending,,,
1144986,2018-11-04,South Africa tour of Australia,bilateral_series,Perth Stadium,Unknown,Australia,South Africa,"""Australia"" ""South Africa"" ""2018-11-04"" scheduled start time",,,,,,,pending,,,
1157378,2018-11-07,New Zealand tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,Pakistan,"""New Zealand"" ""Pakistan"" ""2018-11-07"" scheduled start time",,,,,,,pending,,,
1144987,2018-11-09,South Africa tour of Australia,bilateral_series,Adelaide Oval,Unknown,Australia,South Africa,"""Australia"" ""South Africa"" ""2018-11-09"" scheduled start time",,,,,,,pending,,,
1157379,2018-11-09,New Zealand tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,Pakistan,"""New Zealand"" ""Pakistan"" ""2018-11-09"" scheduled start time",,,,,,,pending,,,
1144988,2018-11-11,South Africa tour of Australia,bilateral_series,Bellerive Oval,Hobart,South Africa,Australia,"""South Africa"" ""Australia"" ""2018-11-11"" scheduled start time",,,,,,,pending,,,
1153314,2018-12-09,West Indies tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2018-12-09"" scheduled start time",,,,,,,pending,,,
1153315,2018-12-11,West Indies tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,West Indies,"""Bangladesh"" ""West Indies"" ""2018-12-11"" scheduled start time",,,,,,,pending,,,
1153316,2018-12-14,West Indies tour of Bangladesh,bilateral_series,Sylhet International Cricket Stadium,Sylhet,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2018-12-14"" scheduled start time",,,,,,,pending,,,
1153840,2019-01-03,Sri Lanka tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,Sri Lanka,"""New Zealand"" ""Sri Lanka"" ""2019-01-03"" scheduled start time",,,,,,,pending,,,
1153841,2019-01-05,Sri Lanka tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,Sri Lanka,"""New Zealand"" ""Sri Lanka"" ""2019-01-05"" scheduled start time",,,,,,,pending,,,
1153842,2019-01-08,Sri Lanka tour of New Zealand,bilateral_series,Saxton Oval,Nelson,New Zealand,Sri Lanka,"""New Zealand"" ""Sri Lanka"" ""2019-01-08"" scheduled start time",,,,,,,pending,,,
1144997,2019-01-12,India tour of Australia,bilateral_series,Sydney Cricket Ground,Sydney,Australia,India,"""Australia"" ""India"" ""2019-01-12"" scheduled start time",,,,,,,pending,,,
1144998,2019-01-15,India tour of Australia,bilateral_series,Adelaide Oval,Adelaide,Australia,India,"""Australia"" ""India"" ""2019-01-15"" scheduled start time",,,,,,,pending,,,
1144999,2019-01-18,India tour of Australia,bilateral_series,Melbourne Cricket Ground,Melbourne,Australia,India,"""Australia"" ""India"" ""2019-01-18"" scheduled start time",,,,,,,pending,,,
1144156,2019-01-19,Pakistan tour of South Africa,bilateral_series,St George's Park,Port Elizabeth,South Africa,Pakistan,"""South Africa"" ""Pakistan"" ""2019-01-19"" scheduled start time",,,,,,,pending,,,
1144157,2019-01-22,Pakistan tour of South Africa,bilateral_series,Kingsmead,Durban,Pakistan,South Africa,"""Pakistan"" ""South Africa"" ""2019-01-22"" scheduled start time",,,,,,,pending,,,
1170454,2019-01-25,Nepal tour of United Arab Emirates,bilateral_series,ICC Academy,Dubai,Nepal,United Arab Emirates,"""Nepal"" ""United Arab Emirates"" ""2019-01-25"" scheduled start time",,,,,,,pending,,,
1153692,2019-01-26,India tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,India,New Zealand,"""India"" ""New Zealand"" ""2019-01-26"" scheduled start time",,,,,,,pending,,,
1170455,2019-01-26,Nepal tour of United Arab Emirates,bilateral_series,ICC Academy,Dubai,Nepal,United Arab Emirates,"""Nepal"" ""United Arab Emirates"" ""2019-01-26"" scheduled start time",,,,,,,pending,,,
1144159,2019-01-27,Pakistan tour of South Africa,bilateral_series,The Wanderers Stadium,Johannesburg,South Africa,Pakistan,"""South Africa"" ""Pakistan"" ""2019-01-27"" scheduled start time",,,,,,,pending,,,
1153693,2019-01-28,India tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,India,"""New Zealand"" ""India"" ""2019-01-28"" scheduled start time",,,,,,,pending,,,
1170456,2019-01-28,Nepal tour of United Arab Emirates,bilateral_series,ICC Academy,Dubai,United Arab Emirates,Nepal,"""United Arab Emirates"" ""Nepal"" ""2019-01-28"" scheduled start time",,,,,,,pending,,,
1144160,2019-01-30,Pakistan tour of South Africa,bilateral_series,Newlands,Cape Town,Pakistan,South Africa,"""Pakistan"" ""South Africa"" ""2019-01-30"" scheduled start time",,,,,,,pending,,,
1153694,2019-01-31,India tour of New Zealand,bilateral_series,Seddon Park,Hamilton,India,New Zealand,"""India"" ""New Zealand"" ""2019-01-31"" scheduled start time",,,,,,,pending,,,
1153695,2019-02-03,India tour of New Zealand,bilateral_series,Westpac Stadium,Wellington,India,New Zealand,"""India"" ""New Zealand"" ""2019-02-03"" scheduled start time",,,,,,,pending,,,
1153844,2019-02-13,Bangladesh tour of New Zealand,bilateral_series,McLean Park,Napier,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2019-02-13"" scheduled start time",,,,,,,pending,,,
1153845,2019-02-16,Bangladesh tour of New Zealand,bilateral_series,Hagley Oval,Christchurch,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2019-02-16"" scheduled start time",,,,,,,pending,,,
1153846,2019-02-20,Bangladesh tour of New Zealand,bilateral_series,University Oval,Dunedin,New Zealand,Bangladesh,"""New Zealand"" ""Bangladesh"" ""2019-02-20"" scheduled start time",,,,,,,pending,,,
1158066,2019-02-20,England tour of West Indies,bilateral_series,"Kensington Oval, Barbados",Bridgetown,West Indies,England,"""West Indies"" ""England"" ""2019-02-20"" scheduled start time",,,,,,,pending,,,
1158067,2019-02-22,England tour of West Indies,bilateral_series,"Kensington Oval, Barbados",Bridgetown,West Indies,England,"""West Indies"" ""England"" ""2019-02-22"" scheduled start time",,,,,,,pending,,,
1158069,2019-02-27,England tour of West Indies,bilateral_series,"National Cricket Stadium, Grenada",St George's,England,West Indies,"""England"" ""West Indies"" ""2019-02-27"" scheduled start time",,,,,,,pending,,,
1158070,2019-03-02,England tour of West Indies,bilateral_series,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,England,West Indies,"""England"" ""West Indies"" ""2019-03-02"" scheduled start time",,,,,,,pending,,,
1168242,2019-03-02,Australia tour of India,bilateral_series,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Australia,India,"""Australia"" ""India"" ""2019-03-02"" scheduled start time",,,,,,,pending,,,
1144167,2019-03-03,Sri Lanka tour of South Africa,bilateral_series,The Wanderers Stadium,Johannesburg,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2019-03-03"" scheduled start time",,,,,,,pending,,,
1168243,2019-03-05,Australia tour of India,bilateral_series,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,India,Australia,"""India"" ""Australia"" ""2019-03-05"" scheduled start time",,,,,,,pending,,,
1144168,2019-03-06,Sri Lanka tour of South Africa,bilateral_series,SuperSport Park,Centurion,South Africa,Sri Lanka,"""South Africa"" ""Sri Lanka"" ""2019-03-06"" scheduled start time",,,,,,,pending,,,
1168244,2019-03-08,Australia tour of India,bilateral_series,JSCA International Stadium Complex,Ranchi,Australia,India,"""Australia"" ""India"" ""2019-03-08"" scheduled start time",,,,,,,pending,,,
1168245,2019-03-10,Australia tour of India,bilateral_series,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India,Australia,"""India"" ""Australia"" ""2019-03-10"" scheduled start time",,,,,,,pending,,,
1144170,2019-03-13,Sri Lanka tour of South Africa,bilateral_series,St George's Park,Port Elizabeth,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2019-03-13"" scheduled start time",,,,,,,pending,,,
1168246,2019-03-13,Australia tour of India,bilateral_series,Arun Jaitley Stadium,Delhi,Australia,India,"""Australia"" ""India"" ""2019-03-13"" scheduled start time",,,,,,,pending,,,
1174238,2019-03-22,Australia tour of United Arab Emirates,bilateral_series,Sharjah Cricket Stadium,Sharjah,Pakistan,Australia,"""Pakistan"" ""Australia"" ""2019-03-22"" scheduled start time",,,,,,,pending,,,
1174239,2019-03-24,Australia tour of United Arab Emirates,bilateral_series,Sharjah Cricket Stadium,Sharjah,Pakistan,Australia,"""Pakistan"" ""Australia"" ""2019-03-24"" scheduled start time",,,,,,,pending,,,
1174240,2019-03-27,Australia tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2019-03-27"" scheduled start time",,,,,,,pending,,,
1174241,2019-03-29,Australia tour of United Arab Emirates,bilateral_series,Dubai International Cricket Stadium,Dubai,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2019-03-29"" scheduled start time",,,,,,,pending,,,
1174242,2019-03-31,Australia tour of United Arab Emirates,bilateral_series,Dubai International Cricket Stadium,Dubai,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2019-03-31"" scheduled start time",,,,,,,pending,,,
1179272,2019-04-10,United Arab Emirates tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,United Arab Emirates,Zimbabwe,"""United Arab Emirates"" ""Zimbabwe"" ""2019-04-10"" scheduled start time",,,,,,,pending,,,
1174844,2019-04-27,ICC World Cricket League Division Two,qualification_pathway,Affies Park,Windhoek,United States of America,Papua New Guinea,"""United States of America"" ""Papua New Guinea"" ""2019-04-27"" scheduled start time",,,,,,,pending,,,
1174845,2019-04-27,ICC World Cricket League Division Two,qualification_pathway,Wanderers Cricket Ground,Windhoek,Namibia,Oman,"""Namibia"" ""Oman"" ""2019-04-27"" scheduled start time",,,,,,,pending,,,
1161014,2019-05-03,England tour of Ireland,bilateral_series,"The Village, Malahide",Dublin,Ireland,England,"""Ireland"" ""England"" ""2019-05-03"" scheduled start time",,,,,,,pending,,,
1168508,2019-05-05,Ireland Tri-Nation Series,multi_team_series,Castle Avenue,Dublin,West Indies,Ireland,"""West Indies"" ""Ireland"" ""2019-05-05"" scheduled start time",,,,,,,pending,,,
1168509,2019-05-07,Ireland Tri-Nation Series,multi_team_series,Castle Avenue,Dublin,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2019-05-07"" scheduled start time",,,,,,,pending,,,
1152842,2019-05-11,Pakistan tour of England,bilateral_series,The Rose Bowl,Southampton,England,Pakistan,"""England"" ""Pakistan"" ""2019-05-11"" scheduled start time",,,,,,,pending,,,
1168511,2019-05-11,Ireland Tri-Nation Series,multi_team_series,"The Village, Malahide",Dublin,Ireland,West Indies,"""Ireland"" ""West Indies"" ""2019-05-11"" scheduled start time",,,,,,,pending,,,
1168512,2019-05-13,Ireland Tri-Nation Series,multi_team_series,"The Village, Malahide",Dublin,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2019-05-13"" scheduled start time",,,,,,,pending,,,
1152843,2019-05-14,Pakistan tour of England,bilateral_series,County Ground,Bristol,Pakistan,England,"""Pakistan"" ""England"" ""2019-05-14"" scheduled start time",,,,,,,pending,,,
1168513,2019-05-15,Ireland Tri-Nation Series,multi_team_series,Castle Avenue,Dublin,Ireland,Bangladesh,"""Ireland"" ""Bangladesh"" ""2019-05-15"" scheduled start time",,,,,,,pending,,,
1152844,2019-05-17,Pakistan tour of England,bilateral_series,Trent Bridge,Nottingham,Pakistan,England,"""Pakistan"" ""England"" ""2019-05-17"" scheduled start time",,,,,,,pending,,,
1152845,2019-05-19,Pakistan tour of England,bilateral_series,Headingley,Leeds,England,Pakistan,"""England"" ""Pakistan"" ""2019-05-19"" scheduled start time",,,,,,,pending,,,
1144483,2019-05-30,World Cup,world_cup,Kennington Oval,London,England,South Africa,"""England"" ""South Africa"" ""2019-05-30"" scheduled start time",,,,,,,pending,,,
1144484,2019-05-31,World Cup,world_cup,Trent Bridge,Nottingham,Pakistan,West Indies,"""Pakistan"" ""West Indies"" ""2019-05-31"" scheduled start time",,,,,,,pending,,,
1144485,2019-06-01,World Cup,world_cup,Sophia Gardens,Cardiff,Sri Lanka,New Zealand,"""Sri Lanka"" ""New Zealand"" ""2019-06-01"" scheduled start time",,,,,,,pending,,,
1144487,2019-06-02,World Cup,world_cup,Kennington Oval,London,Bangladesh,South Africa,"""Bangladesh"" ""South Africa"" ""2019-06-02"" scheduled start time",,,,,,,pending,,,
1144488,2019-06-03,World Cup,world_cup,Trent Bridge,Nottingham,Pakistan,England,"""Pakistan"" ""England"" ""2019-06-03"" scheduled start time",,,,,,,pending,,,
1144490,2019-06-05,World Cup,world_cup,The Rose Bowl,Southampton,South Africa,India,"""South Africa"" ""India"" ""2019-06-05"" scheduled start time",,,,,,,pending,,,
1144491,2019-06-05,World Cup,world_cup,Kennington Oval,London,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2019-06-05"" scheduled start time",,,,,,,pending,,,
1144492,2019-06-06,World Cup,world_cup,Trent Bridge,Nottingham,Australia,West Indies,"""Australia"" ""West Indies"" ""2019-06-06"" scheduled start time",,,,,,,pending,,,
1144494,2019-06-08,World Cup,world_cup,Sophia Gardens,Cardiff,England,Bangladesh,"""England"" ""Bangladesh"" ""2019-06-08"" scheduled start time",,,,,,,pending,,,
1144496,2019-06-09,World Cup,world_cup,Kennington Oval,London,India,Australia,"""India"" ""Australia"" ""2019-06-09"" scheduled start time",,,,,,,pending,,,
1144499,2019-06-12,World Cup,world_cup,The Cooper Associates County Ground,Taunton,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2019-06-12"" scheduled start time",,,,,,,pending,,,
1144501,2019-06-14,World Cup,world_cup,The Rose Bowl,Southampton,West Indies,England,"""West Indies"" ""England"" ""2019-06-14"" scheduled start time",,,,,,,pending,,,
1144502,2019-06-15,World Cup,world_cup,Kennington Oval,London,Australia,Sri Lanka,"""Australia"" ""Sri Lanka"" ""2019-06-15"" scheduled start time",,,,,,,pending,,,
1144505,2019-06-17,World Cup,world_cup,The Cooper Associates County Ground,Taunton,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2019-06-17"" scheduled start time",,,,,,,pending,,,
1144507,2019-06-19,World Cup,world_cup,Edgbaston,Birmingham,South Africa,New Zealand,"""South Africa"" ""New Zealand"" ""2019-06-19"" scheduled start time",,,,,,,pending,,,
1144508,2019-06-20,World Cup,world_cup,Trent Bridge,Nottingham,Australia,Bangladesh,"""Australia"" ""Bangladesh"" ""2019-06-20"" scheduled start time",,,,,,,pending,,,
1144509,2019-06-21,World Cup,world_cup,Headingley,Leeds,Sri Lanka,England,"""Sri Lanka"" ""England"" ""2019-06-21"" scheduled start time",,,,,,,pending,,,
1188378,2019-06-21,Zimbabwe tour of Netherlands and Ireland,bilateral_series,Sportpark Het Schootsveld,Deventer,Zimbabwe,Netherlands,"""Zimbabwe"" ""Netherlands"" ""2019-06-21"" scheduled start time",,,,,,,pending,,,
1144511,2019-06-22,World Cup,world_cup,Old Trafford,Manchester,New Zealand,West Indies,"""New Zealand"" ""West Indies"" ""2019-06-22"" scheduled start time",,,,,,,pending,,,
